timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773671496905,1773671496,2,523864,7603960,8127824
1773671497925,1773671497,2,524136,7603688,8127824
1773671498971,1773671498,2,524356,7603468,8127824
1773671500090,1773671500,46,536536,7591288,8127824
1773671501158,1773671501,100,558628,7569196,8127824
1773671506546,1773671506,100,562996,7564828,8127824
1773671510396,1773671510,100,574376,7553448,8127824
1773671514588,1773671514,100,574636,7553188,8127824
1773671517893,1773671517,100,576020,7551804,8127824
1773671522965,1773671522,100,576348,7551476,8127824
1773671525833,1773671525,100,575796,7552028,8127824
1773671528937,1773671528,100,574624,7553200,8127824
1773671531536,1773671531,100,576536,7551288,8127824
1773671535129,1773671535,100,574560,7553264,8127824
1773671537765,1773671537,100,575564,7552260,8127824
1773671540786,1773671540,100,575928,7551896,8127824
1773671543285,1773671543,100,573540,7554284,8127824
1773671547770,1773671547,100,575744,7552080,8127824
1773671550354,1773671550,100,573272,7554552,8127824
1773671553509,1773671553,100,572232,7555592,8127824
1773671555686,1773671555,100,571864,7555960,8127824
1773671557994,1773671557,100,571088,7556736,8127824
1773671559794,1773671559,100,569764,7558060,8127824
1773671561630,1773671561,100,572084,7555740,8127824
1773671563281,1773671563,100,573260,7554564,8127824
1773671564905,1773671564,100,572508,7555316,8127824
1773671566497,1773671566,100,574548,7553276,8127824
1773671568271,1773671568,100,571240,7556584,8127824
1773671569853,1773671569,100,572164,7555660,8127824
1773671571500,1773671571,100,571832,7555992,8127824
1773671573083,1773671573,100,573208,7554616,8127824
1773671574672,1773671574,100,570908,7556916,8127824
1773671576397,1773671576,100,571024,7556800,8127824
1773671578369,1773671578,100,572520,7555304,8127824
1773671579846,1773671579,100,572964,7554860,8127824
1773671581515,1773671581,100,573184,7554640,8127824
1773671583083,1773671583,100,573788,7554036,8127824
1773671584894,1773671584,100,572472,7555352,8127824
1773671586526,1773671586,100,571872,7555952,8127824
1773671587861,1773671587,100,548968,7578856,8127824
1773671590778,1773671590,40,542700,7585124,8127824
1773671594396,1773671594,100,539860,7587964,8127824
1773671598391,1773671598,100,538792,7589032,8127824
1773671601171,1773671601,100,540248,7587576,8127824
1773671604298,1773671604,66,548140,7579684,8127824
1773671610007,1773671610,100,549280,7578544,8127824
1773671612827,1773671612,100,549848,7577976,8127824
1773671616854,1773671616,100,552724,7575100,8127824
1773671620177,1773671620,100,551352,7576472,8127824
1773671623100,1773671623,100,551664,7576160,8127824
1773671626459,1773671626,100,551060,7576764,8127824
1773671629216,1773671629,100,552952,7574872,8127824
1773671633364,1773671633,100,552048,7575776,8127824
1773671637808,1773671637,100,553356,7574468,8127824
1773671641730,1773671641,100,552828,7574996,8127824
1773671645068,1773671645,100,552640,7575184,8127824
1773671647943,1773671647,100,552372,7575452,8127824
1773671651293,1773671651,100,553568,7574256,8127824
1773671656122,1773671656,100,555840,7571984,8127824
1773671659611,1773671659,100,552832,7574992,8127824
1773671663201,1773671663,100,553708,7574116,8127824
1773671667286,1773671667,100,554036,7573788,8127824
1773671671959,1773671671,100,554300,7573524,8127824
1773671675093,1773671675,100,555548,7572276,8127824
1773671677696,1773671677,100,555160,7572664,8127824
1773671681432,1773671681,100,553732,7574092,8127824
1773671685065,1773671685,100,556740,7571084,8127824
1773671688591,1773671688,100,556968,7570856,8127824
1773671691367,1773671691,100,556332,7571492,8127824
1773671695890,1773671695,100,551800,7576024,8127824
1773671700329,1773671700,100,552948,7574876,8127824
1773671704445,1773671704,100,553852,7573972,8127824
1773671708480,1773671708,100,553584,7574240,8127824
1773671713318,1773671713,100,554320,7573504,8127824
1773671716630,1773671716,100,555352,7572472,8127824
1773671720268,1773671720,100,555684,7572140,8127824
1773671723284,1773671723,100,555184,7572640,8127824
1773671726614,1773671726,100,554232,7573592,8127824
1773671731221,1773671731,100,558268,7569556,8127824
1773671736102,1773671736,100,557204,7570620,8127824
1773671739105,1773671739,100,557092,7570732,8127824
1773671742200,1773671742,100,562512,7565312,8127824
1773671745701,1773671745,100,561956,7565868,8127824
1773671749218,1773671749,100,566972,7560852,8127824
1773671752069,1773671752,100,563328,7564496,8127824
1773671756319,1773671756,75,562396,7565428,8127824
1773671760056,1773671760,100,562404,7565420,8127824
1773671761094,1773671761,13,551872,7575952,8127824
1773671762135,1773671762,2,550064,7577760,8127824
1773671763167,1773671763,1,551300,7576524,8127824
1773671764240,1773671764,0,552056,7575768,8127824
1773671765441,1773671765,0,552852,7574972,8127824
1773671766576,1773671766,1,552568,7575256,8127824
1773671767640,1773671767,1,552784,7575040,8127824
1773671768779,1773671768,1,553412,7574412,8127824
1773671769897,1773671769,2,554332,7573492,8127824
1773671770933,1773671770,0,553972,7573852,8127824
1773671771995,1773671771,2,554396,7573428,8127824
1773671773039,1773671773,1,553712,7574112,8127824
1773671774126,1773671774,1,554704,7573120,8127824
1773671775186,1773671775,1,555092,7572732,8127824
