timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773669629739,1773669629,0,522912,7604904,8127816
1773669630814,1773669630,5,525108,7602708,8127816
1773669631839,1773669631,0,525360,7602456,8127816
1773669632894,1773669632,2,525864,7601952,8127816
1773669633947,1773669633,7,525864,7601952,8127816
1773669634977,1773669634,0,525864,7601952,8127816
1773669636045,1773669636,1,526116,7601700,8127816
1773669637068,1773669637,1,526116,7601700,8127816
1773669638085,1773669638,1,526116,7601700,8127816
1773669639127,1773669639,1,526368,7601448,8127816
1773669640157,1773669640,1,526368,7601448,8127816
1773669641193,1773669641,0,526868,7600948,8127816
1773669642217,1773669642,2,527372,7600444,8127816
1773669643235,1773669643,1,527372,7600444,8127816
1773669644259,1773669644,0,527372,7600444,8127816
1773669645282,1773669645,1,527624,7600192,8127816
1773669646325,1773669646,2,527624,7600192,8127816
1773669647341,1773669647,0,527624,7600192,8127816
1773669648572,1773669648,1,528112,7599704,8127816
1773669649694,1773669649,2,528864,7598952,8127816
1773669650714,1773669650,1,528864,7598952,8127816
1773669651735,1773669651,0,529116,7598700,8127816
1773669652771,1773669652,1,529368,7598448,8127816
1773669653846,1773669653,2,529368,7598448,8127816
1773669654955,1773669654,7,529368,7598448,8127816
1773669656095,1773669656,12,529368,7598448,8127816
1773669657269,1773669657,10,529368,7598448,8127816
1773669658288,1773669658,1,529368,7598448,8127816
1773669659306,1773669659,10,529872,7597944,8127816
1773669660344,1773669660,2,529872,7597944,8127816
1773669661455,1773669661,15,529872,7597944,8127816
1773669662669,1773669662,2,529872,7597944,8127816
1773669663690,1773669663,2,529872,7597944,8127816
1773669664805,1773669664,12,529872,7597944,8127816
1773669665968,1773669665,5,529872,7597944,8127816
1773669667006,1773669667,2,529872,7597944,8127816
1773669668044,1773669668,0,529872,7597944,8127816
1773669669163,1773669669,0,529872,7597944,8127816
1773669670375,1773669670,10,529868,7597948,8127816
1773669671772,1773669671,1,529868,7597948,8127816
1773669672787,1773669672,0,529868,7597948,8127816
1773669673805,1773669673,73,525924,7601892,8127816
1773669674843,1773669674,100,568668,7559148,8127816
1773669676362,1773669676,100,573692,7554124,8127816
1773669677391,1773669677,24,565104,7562712,8127816
1773669680110,1773669680,100,535932,7591884,8127816
1773669681163,1773669681,100,536744,7591072,8127816
1773669682198,1773669682,100,536968,7590848,8127816
1773669683225,1773669683,100,536892,7590924,8127816
1773669684253,1773669684,100,537144,7590672,8127816
1773669685281,1773669685,100,537396,7590420,8127816
1773669686312,1773669686,100,537468,7590348,8127816
1773669687345,1773669687,100,537204,7590612,8127816
1773669688373,1773669688,100,537124,7590692,8127816
1773669689422,1773669689,100,536688,7591128,8127816
1773669690448,1773669690,100,536860,7590956,8127816
1773669691471,1773669691,100,538092,7589724,8127816
1773669692514,1773669692,100,538916,7588900,8127816
1773669693544,1773669693,100,538460,7589356,8127816
1773669694664,1773669694,100,538824,7588992,8127816
1773669695751,1773669695,100,538820,7588996,8127816
1773669696847,1773669696,100,539136,7588680,8127816
1773669697917,1773669697,100,539336,7588480,8127816
1773669698964,1773669698,100,539564,7588252,8127816
1773669700094,1773669700,100,540048,7587768,8127816
1773669701139,1773669701,100,540440,7587376,8127816
1773669702200,1773669702,100,540568,7587248,8127816
1773669703233,1773669703,100,541004,7586812,8127816
1773669704262,1773669704,100,541432,7586384,8127816
1773669705321,1773669705,100,541936,7585880,8127816
1773669706359,1773669706,100,542320,7585496,8127816
1773669707393,1773669707,100,542936,7584880,8127816
1773669708454,1773669708,100,543568,7584248,8127816
1773669709497,1773669709,100,544180,7583636,8127816
1773669710545,1773669710,100,544684,7583132,8127816
1773669711611,1773669711,100,544936,7582880,8127816
1773669712790,1773669712,100,545188,7582628,8127816
1773669713834,1773669713,100,545440,7582376,8127816
1773669714971,1773669714,100,545692,7582124,8127816
1773669716040,1773669716,100,546172,7581644,8127816
1773669717281,1773669717,100,546420,7581396,8127816
1773669718396,1773669718,100,546924,7580892,8127816
1773669719427,1773669719,100,547164,7580652,8127816
1773669720448,1773669720,100,547164,7580652,8127816
1773669721482,1773669721,100,547412,7580404,8127816
1773669722547,1773669722,100,547412,7580404,8127816
1773669723636,1773669723,100,547664,7580152,8127816
1773669724872,1773669724,100,547152,7580664,8127816
1773669725923,1773669725,100,547656,7580160,8127816
1773669726968,1773669726,100,547400,7580416,8127816
1773669728178,1773669728,100,547396,7580420,8127816
1773669729330,1773669729,100,546964,7580852,8127816
1773669730479,1773669730,100,547136,7580680,8127816
1773669731636,1773669731,100,547136,7580680,8127816
1773669732758,1773669732,100,546704,7581112,8127816
1773669733826,1773669733,100,546632,7581184,8127816
1773669734856,1773669734,100,546880,7580936,8127816
1773669735889,1773669735,100,546880,7580936,8127816
1773669736937,1773669736,100,546880,7580936,8127816
1773669738012,1773669738,100,547132,7580684,8127816
1773669739197,1773669739,100,547204,7580612,8127816
1773669740448,1773669740,100,547384,7580432,8127816
1773669741702,1773669741,100,547636,7580180,8127816
1773669742753,1773669742,100,547636,7580180,8127816
1773669743800,1773669743,100,547384,7580432,8127816
1773669745734,1773669745,100,547384,7580432,8127816
1773669746805,1773669746,100,546880,7580936,8127816
1773669747874,1773669747,100,546880,7580936,8127816
1773669748905,1773669748,100,546628,7581188,8127816
1773669749958,1773669749,100,546444,7581372,8127816
1773669750981,1773669750,100,546120,7581696,8127816
1773669752027,1773669752,100,546368,7581448,8127816
1773669753057,1773669753,100,546116,7581700,8127816
1773669754130,1773669754,100,546116,7581700,8127816
1773669755156,1773669755,100,546116,7581700,8127816
1773669756190,1773669756,100,546448,7581368,8127816
1773669757242,1773669757,100,546196,7581620,8127816
1773669758289,1773669758,100,546188,7581628,8127816
1773669759339,1773669759,100,546520,7581296,8127816
1773669760396,1773669760,100,546360,7581456,8127816
1773669761429,1773669761,20,528576,7599240,8127816
1773669762486,1773669762,100,524456,7603360,8127816
1773669765803,1773669765,100,524744,7603072,8127816
1773669768688,1773669768,100,534284,7593532,8127816
1773669771718,1773669771,51,534120,7593696,8127816
1773669774798,1773669774,100,534252,7593564,8127816
1773669778171,1773669778,100,534868,7592948,8127816
1773669783830,1773669783,100,540908,7586908,8127816
1773669786343,1773669786,100,539100,7588716,8127816
1773669790803,1773669790,100,534104,7593712,8127816
1773669794221,1773669794,100,534920,7592896,8127816
1773669797635,1773669797,100,535044,7592772,8127816
1773669800855,1773669800,100,535132,7592684,8127816
1773669804976,1773669804,100,535644,7592172,8127816
1773669808495,1773669808,100,534336,7593480,8127816
1773669814021,1773669814,100,534700,7593116,8127816
1773669817332,1773669817,100,536540,7591276,8127816
1773669820962,1773669820,100,535432,7592384,8127816
1773669824295,1773669824,100,534416,7593400,8127816
1773669828393,1773669828,100,534836,7592980,8127816
1773669831773,1773669831,100,535236,7592580,8127816
1773669834900,1773669834,100,536904,7590912,8127816
1773669839889,1773669839,100,534292,7593524,8127816
1773669846245,1773669846,100,534528,7593288,8127816
1773669848996,1773669848,100,533820,7593996,8127816
1773669852227,1773669852,100,536148,7591668,8127816
1773669854958,1773669854,100,534788,7593028,8127816
1773669857890,1773669857,19,534800,7593016,8127816
1773669861210,1773669861,100,536152,7591664,8127816
1773669865832,1773669865,100,535840,7591976,8127816
1773669868798,1773669868,100,536568,7591248,8127816
1773669871725,1773669871,100,536248,7591568,8127816
1773669876601,1773669876,100,536088,7591728,8127816
1773669879782,1773669879,100,536256,7591560,8127816
1773669885204,1773669885,100,537068,7590748,8127816
1773669889746,1773669889,100,536316,7591500,8127816
1773669892913,1773669892,100,536744,7591072,8127816
1773669896638,1773669896,100,537184,7590632,8127816
1773669900154,1773669900,100,536636,7591180,8127816
1773669903299,1773669903,100,535536,7592280,8127816
1773669907939,1773669907,100,534388,7593428,8127816
1773669911291,1773669911,100,536080,7591736,8127816
1773669914841,1773669914,100,537236,7590580,8127816
1773669918333,1773669918,46,537392,7590424,8127816
1773669922466,1773669922,100,537536,7590280,8127816
1773669926655,1773669926,100,536896,7590920,8127816
1773669930364,1773669930,100,536840,7590976,8127816
1773669933400,1773669933,100,525584,7602232,8127816
1773669934468,1773669934,100,526268,7601548,8127816
1773669935542,1773669935,18,521916,7605900,8127816
1773669936612,1773669936,1,523156,7604660,8127816
1773669937698,1773669937,1,524108,7603708,8127816
1773669938734,1773669938,2,524780,7603036,8127816
1773669939770,1773669939,2,525972,7601844,8127816
1773669940817,1773669940,3,526696,7601120,8127816
1773669941955,1773669941,1,526920,7600896,8127816
1773669943012,1773669943,1,528152,7599664,8127816
1773669944101,1773669944,3,529344,7598472,8127816
1773669945138,1773669945,1,530292,7597524,8127816
1773669946248,1773669946,8,530740,7597076,8127816
1773669947329,1773669947,7,530964,7596852,8127816
1773669948360,1773669948,4,532140,7595676,8127816
1773669949395,1773669949,4,533092,7594724,8127816
1773669950437,1773669950,1,534892,7592924,8127816
1773669951581,1773669951,0,535540,7592276,8127816
1773669952611,1773669952,2,536376,7591440,8127816
1773669953673,1773669953,1,536988,7590828,8127816
1773669954766,1773669954,2,537104,7590712,8127816
1773669955848,1773669955,2,537976,7589840,8127816
1773669957060,1773669957,2,539272,7588544,8127816
1773669958168,1773669958,1,539420,7588396,8127816
1773669959293,1773669959,0,540064,7587752,8127816
1773669960374,1773669960,1,540484,7587332,8127816
1773669961432,1773669961,1,541108,7586708,8127816
1773669962491,1773669962,0,541464,7586352,8127816
1773669963584,1773669963,0,541324,7586492,8127816
1773669964673,1773669964,1,541756,7586060,8127816
1773669965898,1773669965,2,541172,7586644,8127816
1773669967044,1773669967,4,542092,7585724,8127816
1773669968126,1773669968,0,542576,7585240,8127816
1773669969183,1773669969,2,543400,7584416,8127816
1773669970315,1773669970,12,543608,7584208,8127816
1773669971356,1773669971,8,546348,7581468,8127816
1773669972397,1773669972,12,546880,7580936,8127816
