timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773670962178,1773670962,1,515352,7612464,8127816
1773670963216,1773670963,0,515604,7612212,8127816
1773670964240,1773670964,1,515604,7612212,8127816
1773670965317,1773670965,26,560736,7567080,8127816
1773670966345,1773670966,26,583140,7544676,8127816
1773670967387,1773670967,75,603464,7524352,8127816
1773670968418,1773670968,69,640616,7487200,8127816
1773670969487,1773670969,51,640856,7486960,8127816
1773670971960,1773670971,100,628360,7499456,8127816
1773670973052,1773670973,100,629356,7498460,8127816
1773670974126,1773670974,100,629928,7497888,8127816
1773670975212,1773670975,100,629732,7498084,8127816
1773670976288,1773670976,100,630168,7497648,8127816
1773670977504,1773670977,100,630092,7497724,8127816
1773670978583,1773670978,100,630196,7497620,8127816
1773670979652,1773670979,100,630556,7497260,8127816
1773670980760,1773670980,100,630804,7497012,8127816
1773670981833,1773670981,100,630796,7497020,8127816
1773670982920,1773670982,100,630356,7497460,8127816
1773670984012,1773670984,100,630852,7496964,8127816
1773670985127,1773670985,100,631100,7496716,8127816
1773670986212,1773670986,100,630656,7497160,8127816
1773670987288,1773670987,100,630292,7497524,8127816
1773670988360,1773670988,100,629672,7498144,8127816
1773670989428,1773670989,100,629216,7498600,8127816
1773670990520,1773670990,100,629032,7498784,8127816
1773670991600,1773670991,100,628704,7499112,8127816
1773670992692,1773670992,100,628200,7499616,8127816
1773670993808,1773670993,100,627616,7500200,8127816
1773670994920,1773670994,100,627616,7500200,8127816
1773670996004,1773670996,100,627444,7500372,8127816
1773670997144,1773670997,100,627020,7500796,8127816
1773670998252,1773670998,100,627332,7500484,8127816
1773670999348,1773670999,100,626652,7501164,8127816
1773671000428,1773671000,100,626232,7501584,8127816
1773671001592,1773671001,100,626148,7501668,8127816
1773671002740,1773671002,100,626316,7501500,8127816
1773671003960,1773671003,100,625892,7501924,8127816
1773671005096,1773671005,100,626064,7501752,8127816
1773671006168,1773671006,100,625640,7502176,8127816
1773671007260,1773671007,100,625636,7502180,8127816
1773671008391,1773671008,100,625888,7501928,8127816
1773671009468,1773671009,100,625716,7502100,8127816
1773671010576,1773671010,100,626040,7501776,8127816
1773671011676,1773671011,100,626204,7501612,8127816
1773671012756,1773671012,100,625868,7501948,8127816
1773671013840,1773671013,100,625112,7502704,8127816
1773671014924,1773671014,100,624940,7502876,8127816
1773671016028,1773671016,100,624688,7503128,8127816
1773671017106,1773671017,100,624608,7503208,8127816
1773671018192,1773671018,100,624436,7503380,8127816
1773671019272,1773671019,100,623760,7504056,8127816
1773671020344,1773671020,100,624508,7503308,8127816
1773671021436,1773671021,100,624004,7503812,8127816
1773671022576,1773671022,100,623500,7504316,8127816
1773671023644,1773671023,100,623416,7504400,8127816
1773671024723,1773671024,100,625600,7502216,8127816
1773671025792,1773671025,100,625096,7502720,8127816
1773671026916,1773671026,100,625348,7502468,8127816
1773671028020,1773671028,100,625256,7502560,8127816
1773671029156,1773671029,100,624744,7503072,8127816
1773671030296,1773671030,100,624412,7503404,8127816
1773671031380,1773671031,100,625204,7502612,8127816
1773671032456,1773671032,100,624184,7503632,8127816
1773671033548,1773671033,100,624264,7503552,8127816
1773671035041,1773671035,100,624008,7503808,8127816
1773671036224,1773671036,100,623756,7504060,8127816
1773671037344,1773671037,100,624432,7503384,8127816
1773671038459,1773671038,100,624512,7503304,8127816
1773671039532,1773671039,100,624764,7503052,8127816
1773671040608,1773671040,100,625092,7502724,8127816
1773671041717,1773671041,100,625084,7502732,8127816
1773671042816,1773671042,100,624420,7503396,8127816
1773671043913,1773671043,100,624664,7503152,8127816
1773671044992,1773671045,100,624664,7503152,8127816
1773671046128,1773671046,100,624664,7503152,8127816
1773671047224,1773671047,100,625140,7502676,8127816
1773671048316,1773671048,100,625140,7502676,8127816
1773671049656,1773671049,100,625136,7502680,8127816
1773671050736,1773671050,100,625136,7502680,8127816
1773671051832,1773671051,100,625120,7502696,8127816
1773671052917,1773671052,100,624864,7502952,8127816
1773671054006,1773671054,28,623644,7504172,8127816
1773671055061,1773671055,28,570520,7557296,8127816
1773671056132,1773671056,40,546604,7581212,8127816
1773671057197,1773671057,30,566808,7561008,8127816
1773671058331,1773671058,52,571728,7556088,8127816
1773671061112,1773671061,50,566252,7561564,8127816
1773671065514,1773671065,49,573404,7554412,8127816
1773671068048,1773671068,50,573808,7554008,8127816
1773671072420,1773671072,50,573228,7554588,8127816
1773671075436,1773671075,50,565468,7562348,8127816
1773671078264,1773671078,51,572548,7555268,8127816
1773671081445,1773671081,50,571800,7556016,8127816
1773671086476,1773671086,75,567580,7560236,8127816
1773671089587,1773671089,62,567840,7559976,8127816
1773671092303,1773671092,57,573152,7554664,8127816
1773671095061,1773671095,60,583532,7544284,8127816
1773671098990,1773671098,75,583036,7544780,8127816
1773671103048,1773671103,57,581452,7546364,8127816
1773671107430,1773671107,50,583344,7544472,8127816
1773671111366,1773671111,51,582540,7545276,8127816
1773671114860,1773671114,59,583388,7544428,8127816
1773671118427,1773671118,50,582852,7544964,8127816
1773671123247,1773671123,75,582000,7545816,8127816
1773671128650,1773671128,50,585124,7542692,8127816
1773671132199,1773671132,50,583028,7544788,8127816
1773671135586,1773671135,50,583888,7543928,8127816
1773671139428,1773671139,75,582708,7545108,8127816
1773671143420,1773671143,50,582824,7544992,8127816
1773671148389,1773671148,50,579500,7548316,8127816
1773671152059,1773671152,62,581908,7545908,8127816
1773671154930,1773671154,50,584080,7543736,8127816
1773671158307,1773671158,50,583424,7544392,8127816
1773671163336,1773671163,75,584172,7543644,8127816
1773671166803,1773671166,75,585152,7542664,8127816
1773671169878,1773671169,50,585324,7542492,8127816
1773671172386,1773671172,60,586904,7540912,8127816
1773671176933,1773671176,49,583544,7544272,8127816
1773671179376,1773671179,50,583080,7544736,8127816
1773671181921,1773671181,51,585116,7542700,8127816
1773671185266,1773671185,50,583212,7544604,8127816
1773671188561,1773671188,40,583068,7544748,8127816
1773671190948,1773671190,33,584508,7543308,8127816
1773671194849,1773671194,25,582524,7545292,8127816
1773671198405,1773671198,50,583636,7544180,8127816
