timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773500922328,1773500922,24,488672,7639144,8127816
1773500923366,1773500923,24,476304,7651512,8127816
1773500924404,1773500924,24,482272,7645544,8127816
1773500925424,1773500925,25,482096,7645720,8127816
1773500926462,1773500926,26,491108,7636708,8127816
1773500927567,1773500927,25,496996,7630820,8127816
1773500928619,1773500928,27,497072,7630744,8127816
1773500929653,1773500929,26,497312,7630504,8127816
1773500930683,1773500930,27,497564,7630252,8127816
1773500931710,1773500931,25,498056,7629760,8127816
1773500932734,1773500932,24,498556,7629260,8127816
1773500933782,1773500933,25,498556,7629260,8127816
1773500934838,1773500934,25,498808,7629008,8127816
1773500935872,1773500935,28,498780,7629036,8127816
1773500936894,1773500936,32,498780,7629036,8127816
1773500938246,1773500938,25,498772,7629044,8127816
1773500939290,1773500939,25,498772,7629044,8127816
1773500940356,1773500940,26,498088,7629728,8127816
1773500941383,1773500941,26,497808,7630008,8127816
1773500942409,1773500942,27,497732,7630084,8127816
1773500943428,1773500943,25,497732,7630084,8127816
1773500944512,1773500944,26,499492,7628324,8127816
1773500945548,1773500945,25,504836,7622980,8127816
1773500946698,1773500946,26,507316,7620500,8127816
1773500947720,1773500947,27,508412,7619404,8127816
1773500948773,1773500948,25,506124,7621692,8127816
1773500949812,1773500949,26,498828,7628988,8127816
1773500950832,1773500950,25,504348,7623468,8127816
1773500951851,1773500951,25,496712,7631104,8127816
1773500952886,1773500952,25,502284,7625532,8127816
1773500953949,1773500953,25,507908,7619908,8127816
1773500954994,1773500954,26,500180,7627636,8127816
1773500956016,1773500956,28,506228,7621588,8127816
1773500957069,1773500957,25,505364,7622452,8127816
1773500958129,1773500958,26,503096,7624720,8127816
1773500959177,1773500959,28,499896,7627920,8127816
1773500960299,1773500960,25,496444,7631372,8127816
1773500961320,1773500961,28,496488,7631328,8127816
1773500962399,1773500962,26,506596,7621220,8127816
1773500963451,1773500963,28,508612,7619204,8127816
1773500964499,1773500964,26,507996,7619820,8127816
1773500965602,1773500965,24,496292,7631524,8127816
1773500966643,1773500966,25,497200,7630616,8127816
1773500967683,1773500967,27,497568,7630248,8127816
1773500968730,1773500968,25,498652,7629164,8127816
1773500969852,1773500969,25,508848,7618968,8127816
1773500970887,1773500970,26,501540,7626276,8127816
1773500971908,1773500971,27,503304,7624512,8127816
1773500972931,1773500972,25,502024,7625792,8127816
1773500973991,1773500973,25,502668,7625148,8127816
1773500975018,1773500975,26,505380,7622436,8127816
1773500976103,1773500976,25,509888,7617928,8127816
1773500977137,1773500977,25,510424,7617392,8127816
1773500978162,1773500978,25,510200,7617616,8127816
1773500979185,1773500979,26,509976,7617840,8127816
1773500980209,1773500980,25,510612,7617204,8127816
1773500981230,1773500981,25,510232,7617584,8127816
1773500982319,1773500982,26,510684,7617132,8127816
1773500983342,1773500983,26,510880,7616936,8127816
1773500984378,1773500984,25,510732,7617084,8127816
1773500985411,1773500985,25,511488,7616328,8127816
1773500986472,1773500986,25,511920,7615896,8127816
1773500987493,1773500987,25,511184,7616632,8127816
1773500988517,1773500988,25,511292,7616524,8127816
1773500989542,1773500989,26,511804,7616012,8127816
1773500990573,1773500990,27,511536,7616280,8127816
1773500991655,1773500991,25,511340,7616476,8127816
1773500992675,1773500992,26,511180,7616636,8127816
