timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773059539603,1773059539,25,563632,7564184,8127816
1773059540643,1773059540,0,566636,7561180,8127816
1773059541678,1773059541,0,566636,7561180,8127816
1773059542707,1773059542,71,597832,7529984,8127816
1773059543734,1773059543,100,630276,7497540,8127816
1773059546776,1773059546,100,616768,7511048,8127816
1773059549990,1773059549,100,615788,7512028,8127816
1773059553178,1773059553,100,616648,7511168,8127816
1773059556563,1773059556,100,618740,7509076,8127816
1773059559531,1773059559,100,620160,7507656,8127816
1773059562658,1773059562,100,618980,7508836,8127816
1773059565659,1773059565,100,619300,7508516,8127816
1773059568721,1773059568,100,618424,7509392,8127816
1773059574186,1773059574,100,619488,7508328,8127816
1773059577883,1773059577,100,617840,7509976,8127816
1773059580987,1773059580,100,617768,7510048,8127816
1773059583914,1773059583,100,617396,7510420,8127816
1773059586572,1773059586,100,615480,7512336,8127816
1773059589211,1773059589,100,615468,7512348,8127816
1773059591782,1773059591,100,614828,7512988,8127816
1773059594279,1773059594,100,615304,7512512,8127816
1773059596312,1773059596,100,613236,7514580,8127816
1773059597932,1773059597,100,613768,7514048,8127816
1773059600834,1773059600,100,615900,7511916,8127816
1773059602638,1773059602,100,613072,7514744,8127816
1773059605093,1773059605,100,612348,7515468,8127816
1773059607042,1773059607,100,613916,7513900,8127816
1773059608973,1773059608,100,615592,7512224,8127816
1773059610522,1773059610,100,616080,7511736,8127816
1773059612252,1773059612,100,616532,7511284,8127816
1773059614327,1773059614,100,617268,7510548,8127816
1773059616319,1773059616,100,609920,7517896,8127816
1773059618234,1773059618,100,610132,7517684,8127816
1773059619906,1773059619,100,610592,7517224,8127816
1773059622092,1773059622,100,606716,7521100,8127816
1773059624015,1773059624,100,605628,7522188,8127816
1773059625493,1773059625,100,605176,7522640,8127816
1773059627202,1773059627,100,603568,7524248,8127816
1773059628839,1773059628,6,597596,7530220,8127816
1773059629892,1773059629,100,570276,7557540,8127816
1773059634516,1773059634,100,574956,7552860,8127816
1773059637892,1773059637,100,575816,7552000,8127816
1773059641046,1773059641,100,574236,7553580,8127816
1773059644233,1773059644,100,576360,7551456,8127816
1773059647808,1773059647,100,578740,7549076,8127816
1773059651071,1773059651,100,588040,7539776,8127816
1773059653695,1773059653,100,588188,7539628,8127816
1773059657660,1773059657,100,589088,7538728,8127816
1773059665313,1773059665,100,588228,7539588,8127816
1773059669701,1773059669,100,590564,7537252,8127816
1773059673589,1773059673,100,589360,7538456,8127816
1773059677121,1773059677,100,590596,7537220,8127816
1773059682075,1773059682,100,588308,7539508,8127816
1773059685034,1773059685,100,588124,7539692,8127816
1773059687486,1773059687,100,588236,7539580,8127816
1773059690141,1773059690,100,590188,7537628,8127816
1773059695246,1773059695,100,586704,7541112,8127816
1773059698841,1773059698,100,583748,7544068,8127816
1773059701965,1773059701,100,583344,7544472,8127816
1773059706319,1773059706,100,587308,7540508,8127816
1773059709099,1773059709,100,585740,7542076,8127816
1773059711846,1773059711,100,586188,7541628,8127816
1773059714629,1773059714,100,587896,7539920,8127816
1773059718114,1773059718,100,586740,7541076,8127816
1773059720695,1773059720,100,586096,7541720,8127816
1773059725589,1773059725,100,586744,7541072,8127816
1773059729140,1773059729,100,585340,7542476,8127816
1773059732435,1773059732,100,586808,7541008,8127816
1773059735225,1773059735,100,588148,7539668,8127816
1773059738611,1773059738,100,588020,7539796,8127816
1773059741519,1773059741,100,587296,7540520,8127816
1773059744690,1773059744,100,586248,7541568,8127816
1773059749137,1773059749,100,588448,7539368,8127816
1773059753543,1773059753,100,590668,7537148,8127816
1773059759160,1773059759,100,592144,7535672,8127816
1773059764347,1773059764,100,592324,7535492,8127816
1773059768356,1773059768,100,589740,7538076,8127816
1773059770886,1773059770,100,591400,7536416,8127816
1773059774315,1773059774,100,591804,7536012,8127816
1773059777260,1773059777,100,592068,7535748,8127816
1773059781416,1773059781,100,591616,7536200,8127816
1773059788332,1773059788,100,589860,7537956,8127816
1773059791193,1773059791,100,591100,7536716,8127816
1773059794379,1773059794,100,590420,7537396,8127816
1773059797136,1773059797,100,588980,7538836,8127816
1773059800250,1773059800,100,588036,7539780,8127816
1773059801286,1773059801,100,588524,7539292,8127816
1773059802317,1773059802,100,589028,7538788,8127816
