timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773670220256,1773670220,3,518648,7609168,8127816
1773670221294,1773670221,95,588596,7539220,8127816
1773670222320,1773670222,94,651940,7475876,8127816
1773670223731,1773670223,100,654672,7473144,8127816
1773670224808,1773670224,26,650216,7477600,8127816
1773670227894,1773670227,100,634440,7493376,8127816
1773670229005,1773670229,100,636932,7490884,8127816
1773670230057,1773670230,100,637680,7490136,8127816
1773670231089,1773670231,100,636500,7491316,8127816
1773670232153,1773670232,100,636260,7491556,8127816
1773670233293,1773670233,100,636156,7491660,8127816
1773670234331,1773670234,100,636156,7491660,8127816
1773670235378,1773670235,100,635980,7491836,8127816
1773670236443,1773670236,100,636628,7491188,8127816
1773670237485,1773670237,100,636348,7491468,8127816
1773670238511,1773670238,100,636596,7491220,8127816
1773670239556,1773670239,100,636676,7491140,8127816
1773670240589,1773670240,100,636568,7491248,8127816
1773670241649,1773670241,100,636540,7491276,8127816
1773670242692,1773670242,100,636792,7491024,8127816
1773670243754,1773670243,100,636512,7491304,8127816
1773670244802,1773670244,100,636484,7491332,8127816
1773670245853,1773670245,100,636528,7491288,8127816
1773670246877,1773670246,100,636648,7491168,8127816
1773670247911,1773670247,100,636368,7491448,8127816
1773670249263,1773670249,100,635680,7492136,8127816
1773670250295,1773670250,100,635856,7491960,8127816
1773670251355,1773670251,100,635852,7491964,8127816
1773670252393,1773670252,100,635848,7491968,8127816
1773670253445,1773670253,100,636100,7491716,8127816
1773670254479,1773670254,100,636168,7491648,8127816
1773670255574,1773670255,100,636088,7491728,8127816
1773670256613,1773670256,100,636168,7491648,8127816
1773670257953,1773670257,100,636064,7491752,8127816
1773670258981,1773670258,100,635884,7491932,8127816
1773670260019,1773670260,100,636280,7491536,8127816
1773670261061,1773670261,100,635844,7491972,8127816
1773670262096,1773670262,100,636020,7491796,8127816
1773670263150,1773670263,100,636020,7491796,8127816
1773670264197,1773670264,100,635836,7491980,8127816
1773670265258,1773670265,100,636084,7491732,8127816
1773670266379,1773670266,100,635752,7492064,8127816
1773670267464,1773670267,100,635748,7492068,8127816
1773670268560,1773670268,100,636000,7491816,8127816
1773670269613,1773670269,100,636504,7491312,8127816
1773670270660,1773670270,100,638520,7489296,8127816
1773670271693,1773670271,100,638256,7489560,8127816
1773670272761,1773670272,100,638388,7489428,8127816
1773670273814,1773670273,100,638444,7489372,8127816
1773670274859,1773670274,100,637676,7490140,8127816
1773670275894,1773670275,100,637660,7490156,8127816
1773670276959,1773670276,100,637148,7490668,8127816
1773670277997,1773670277,100,637220,7490596,8127816
1773670279061,1773670279,100,636964,7490852,8127816
1773670280092,1773670280,100,637364,7490452,8127816
1773670281120,1773670281,100,637108,7490708,8127816
1773670282188,1773670282,100,637360,7490456,8127816
1773670283236,1773670283,100,637356,7490460,8127816
1773670284266,1773670284,100,637176,7490640,8127816
1773670285317,1773670285,100,636920,7490896,8127816
1773670286348,1773670286,100,637076,7490740,8127816
1773670287421,1773670287,100,637148,7490668,8127816
1773670288481,1773670288,100,636888,7490928,8127816
1773670289911,1773670289,100,636556,7491260,8127816
1773670291090,1773670291,100,636624,7491192,8127816
1773670292124,1773670292,100,636792,7491024,8127816
1773670293175,1773670293,100,636788,7491028,8127816
1773670294218,1773670294,100,637112,7490704,8127816
1773670295521,1773670295,100,636780,7491036,8127816
1773670296579,1773670296,100,636356,7491460,8127816
1773670297647,1773670297,100,636104,7491712,8127816
1773670298681,1773670298,100,635852,7491964,8127816
1773670299722,1773670299,100,635596,7492220,8127816
1773670300879,1773670300,100,635264,7492552,8127816
1773670301927,1773670301,100,635012,7492804,8127816
1773670302977,1773670302,100,634840,7492976,8127816
