timestamp_ms,epoch_s,cpu_percent,mem_used_kb,mem_available_kb,mem_total_kb
1773600339562,1773600339,26,488832,7638992,8127824
1773600340589,1773600340,25,490480,7637344,8127824
1773600341691,1773600341,2,494996,7632828,8127824
1773600342719,1773600342,27,496728,7631096,8127824
1773600343747,1773600343,28,497232,7630592,8127824
1773600344770,1773600344,27,497720,7630104,8127824
1773600345812,1773600345,26,497972,7629852,8127824
1773600346869,1773600346,27,497972,7629852,8127824
1773600347921,1773600347,27,498044,7629780,8127824
1773600348944,1773600348,26,497796,7630028,8127824
1773600349978,1773600349,29,497796,7630028,8127824
1773600351029,1773600351,27,497712,7630112,8127824
1773600352057,1773600352,26,497964,7629860,8127824
1773600353135,1773600353,25,498464,7629360,8127824
1773600354177,1773600354,27,498292,7629532,8127824
1773600355201,1773600355,27,498464,7629360,8127824
1773600356228,1773600356,40,498292,7629532,8127824
1773600357253,1773600357,25,498200,7629624,8127824
1773600358275,1773600358,28,498532,7629292,8127824
1773600359306,1773600359,26,499340,7628484,8127824
1773600360348,1773600360,26,504544,7623280,8127824
1773600361405,1773600361,27,510288,7617536,8127824
1773600362428,1773600362,27,508312,7619512,8127824
1773600363469,1773600363,28,505648,7622176,8127824
1773600364510,1773600364,27,498520,7629304,8127824
1773600365534,1773600365,28,504744,7623080,8127824
1773600366626,1773600366,28,512332,7615492,8127824
1773600367654,1773600367,27,504616,7623208,8127824
1773600368699,1773600368,25,510692,7617132,8127824
1773600369727,1773600369,25,503960,7623864,8127824
1773600370770,1773600370,27,510284,7617540,8127824
1773600371855,1773600371,27,514464,7613360,8127824
1773600372904,1773600372,24,509028,7618796,8127824
1773600373930,1773600373,26,514896,7612928,8127824
1773600374968,1773600374,25,508112,7619712,8127824
1773600375991,1773600375,25,515008,7612816,8127824
1773600377021,1773600377,25,511976,7615848,8127824
1773600378054,1773600378,28,509420,7618404,8127824
1773600379078,1773600379,25,516464,7611360,8127824
1773600380099,1773600380,27,505148,7622676,8127824
1773600381121,1773600381,25,505552,7622272,8127824
1773600382152,1773600382,25,516692,7611132,8127824
1773600383179,1773600383,25,514216,7613608,8127824
1773600384224,1773600384,25,506320,7621504,8127824
1773600385258,1773600385,28,506032,7621792,8127824
1773600386319,1773600386,27,509112,7618712,8127824
1773600387342,1773600387,27,510684,7617140,8127824
1773600388365,1773600388,28,510200,7617624,8127824
1773600389399,1773600389,28,512296,7615528,8127824
1773600390422,1773600390,28,509880,7617944,8127824
1773600391449,1773600391,26,510408,7617416,8127824
1773600392548,1773600392,26,512904,7614920,8127824
1773600393575,1773600393,26,514464,7613360,8127824
1773600394600,1773600394,26,515620,7612204,8127824
1773600395632,1773600395,26,516604,7611220,8127824
1773600396651,1773600396,25,516180,7611644,8127824
1773600397714,1773600397,26,515964,7611860,8127824
1773600398744,1773600398,25,515984,7611840,8127824
1773600399768,1773600399,27,516204,7611620,8127824
1773600400808,1773600400,26,515600,7612224,8127824
1773600401853,1773600401,25,516932,7610892,8127824
1773600402891,1773600402,28,517064,7610760,8127824
1773600403913,1773600403,25,516560,7611264,8127824
1773600404980,1773600404,26,516536,7611288,8127824
1773600406054,1773600406,27,516860,7610964,8127824
1773600407101,1773600407,25,516736,7611088,8127824
1773600408135,1773600408,28,517900,7609924,8127824
1773600409156,1773600409,25,518764,7609060,8127824
1773600410176,1773600410,26,516980,7610844,8127824
1773600411198,1773600411,26,517292,7610532,8127824
1773600412222,1773600412,27,517596,7610228,8127824
1773600413244,1773600413,26,517224,7610600,8127824
1773600414275,1773600414,26,517296,7610528,8127824
1773600415296,1773600415,27,517104,7610720,8127824
1773600416346,1773600416,25,517096,7610728,8127824
1773600417597,1773600417,26,514824,7613000,8127824
1773600418624,1773600418,26,514860,7612964,8127824
1773600419653,1773600419,25,514900,7612924,8127824
1773600420677,1773600420,27,514704,7613120,8127824
1773600421756,1773600421,26,514932,7612892,8127824
1773600422786,1773600422,26,515080,7612744,8127824
1773600423828,1773600423,25,515040,7612784,8127824
1773600424877,1773600424,28,514608,7613216,8127824
1773600425916,1773600425,24,515252,7612572,8127824
1773600426956,1773600426,25,514888,7612936,8127824
1773600427994,1773600427,25,515064,7612760,8127824
1773600429046,1773600429,26,515852,7611972,8127824
1773600430072,1773600430,27,515716,7612108,8127824
1773600431095,1773600431,25,515948,7611876,8127824
1773600432127,1773600432,28,516600,7611224,8127824
1773600433160,1773600433,25,516488,7611336,8127824
1773600434209,1773600434,27,516020,7611804,8127824
1773600435235,1773600435,26,515304,7612520,8127824
1773600436266,1773600436,27,515736,7612088,8127824
1773600437338,1773600437,34,515536,7612288,8127824
1773600438363,1773600438,27,515648,7612176,8127824
1773600439386,1773600439,28,515432,7612392,8127824
1773600440423,1773600440,28,515588,7612236,8127824
1773600441464,1773600441,25,515020,7612804,8127824
1773600442518,1773600442,29,514972,7612852,8127824
1773600443559,1773600443,25,515316,7612508,8127824
1773600444601,1773600444,26,516476,7611348,8127824
1773600445653,1773600445,25,515272,7612552,8127824
1773600446687,1773600446,26,515168,7612656,8127824
1773600447711,1773600447,27,515048,7612776,8127824
1773600448778,1773600448,26,515076,7612748,8127824
1773600449815,1773600449,27,515064,7612760,8127824
1773600450854,1773600450,27,515296,7612528,8127824
1773600451902,1773600451,25,515500,7612324,8127824
1773600452928,1773600452,29,515308,7612516,8127824
1773600453952,1773600453,27,515460,7612364,8127824
1773600455007,1773600455,25,516076,7611748,8127824
1773600456033,1773600456,28,515228,7612596,8127824
1773600457057,1773600457,27,515828,7611996,8127824
1773600458089,1773600458,26,515712,7612112,8127824
1773600459112,1773600459,27,515564,7612260,8127824
1773600460402,1773600460,25,515880,7611944,8127824
1773600461424,1773600461,27,515812,7612012,8127824
1773600462446,1773600462,28,516908,7610916,8127824
1773600463491,1773600463,26,515240,7612584,8127824
1773600464567,1773600464,25,515172,7612652,8127824
1773600465621,1773600465,26,515832,7611992,8127824
